Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2022-12-10,Yeshwanthpur,Yeshwanthpur Circle,13359,32.02120929860527,1.349688694004774,52.15948252120482,67.70087736536908,1,76.718,53.695326882458815,69.19198711341286,85.24570341657699,212,Clear,No
2022-12-11,Indiranagar,100 Feet Road,35993,22.523009947282688,1.5,100.0,100.0,1,121.986,12.292652357265057,67.70886088798792,84.66224959167886,86,Clear,No
2022-12-11,Indiranagar,CMH Road,52955,34.73937504982789,1.5,100.0,100.0,2,155.91,75.73789576171163,67.0670696613543,73.51804736481469,99,Rain,No
2022-12-11,Whitefield,Marathahalli Bridge,16249,43.56680551208015,1.3002885361308336,53.01700306591022,77.20409283842928,0,82.49799999999999,30.61189856213613,91.11676881710045,54.83196672217086,99,Windy,Yes
2022-12-11,Whitefield,ITPL Main Road,38008,29.18292441407509,1.5,100.0,100.0,1,126.016,63.50753975267037,93.61917804101192,84.97524685856484,98,Clear,No
2022-12-11,Koramangala,Sarjapur Road,29249,49.303467394251754,1.5,98.95112283655989,100.0,1,108.49799999999999,19.76792036036109,60.45691121777645,64.03082283519183,89,Clear,No
2022-12-11,M.G. Road,Trinity Circle,14114,40.165934864688566,1.136058906636696,42.88128007846153,74.75995141112179,0,78.22800000000001,77.91831787443189,93.30542961723329,84.21249594866879,204,Fog,No
2022-12-11,M.G. Road,Anil Kumble Circle,26532,20.0,1.5,87.80082627164703,100.0,3,103.064,59.080225684731005,93.66459212652185,76.34318889286759,122,Clear,No
2022-12-11,Jayanagar,Jayanagar 4th Block,42147,26.203115145178778,1.5,100.0,100.0,4,134.29399999999998,71.24071356455428,70.76789252069,59.45713163632688,93,Clear,No
2022-12-11,Hebbal,Hebbal Flyover,27918,24.051842572092998,1.5,98.01375107807408,100.0,1,105.836,69.50465231574104,89.50326525629117,88.03724269956835,89,Clear,No
2022-12-11,Hebbal,Ballari Road,28878,42.78212482371743,1.5,86.62592474769836,100.0,4,107.756,39.84820277708348,99.00555960655336,83.22124255182575,112,Clear,No
2022-12-11,Yeshwanthpur,Yeshwanthpur Circle,30490,35.15796692825586,1.5,98.05978221763587,100.0,1,110.97999999999999,54.79787905485787,67.24351586777694,69.07492619775698,109,Clear,No
2022-12-12,Indiranagar,CMH Road,44994,22.865540657066937,1.5,100.0,100.0,2,139.988,29.63107701826593,66.33350022158203,52.55874083743987,109,Clear,No
2022-12-12,Whitefield,Marathahalli Bridge,17926,50.898776160510295,1.1116602788288665,65.9403535000097,87.3452107873285,1,85.852,39.94760641380419,80.81975780662225,86.26417886745696,104,Clear,No
2022-12-12,Whitefield,ITPL Main Road,22598,45.24271273364256,1.0281426784051755,82.1121028860498,100.0,2,95.196,23.500380832317042,76.8616411788394,52.94983467226885,98,Clear,Yes
2022-12-12,Koramangala,Sony World Junction,13963,54.52700614292733,1.2082637932961127,36.81412033934622,70.06136462401997,0,77.926,74.76345226442238,80.04631574397999,55.00332479089639,193,Clear,No
2022-12-12,Koramangala,Sarjapur Road,29782,51.03249572330991,1.5,100.0,100.0,3,109.564,39.83212094384665,94.72921656970334,57.28344516176157,99,Clear,No
2022-12-12,M.G. Road,Anil Kumble Circle,51947,27.264897083887256,1.5,100.0,100.0,0,153.894,55.97524960379908,65.8397420347773,53.380640360632995,99,Windy,No
2022-12-12,Jayanagar,Jayanagar 4th Block,18663,34.23694068783758,1.0891796157418132,66.34210184414036,89.45977091861474,0,87.326,64.11607344092756,93.24148319557781,67.26203867742537,108,Clear,No
2022-12-12,Jayanagar,South End Circle,16576,34.905194851130155,1.3988739211727894,53.69510463685423,84.8587578293396,1,83.152,20.13055365586567,69.73032789979641,94.12108435035245,105,Overcast,No
2022-12-12,Hebbal,Hebbal Flyover,27963,43.191217067447006,1.5,87.41068677021767,100.0,0,105.926,62.34682233049085,83.09323689297761,75.62706045444739,113,Clear,No
2022-12-12,Hebbal,Ballari Road,39083,52.934755356405915,1.5,100.0,100.0,1,128.166,19.42332835780712,90.2389763141304,55.71946214065841,105,Rain,No
2022-12-13,Indiranagar,100 Feet Road,38636,35.20016806016486,1.5,100.0,100.0,1,127.272,76.7620714343268,65.18901518223318,84.30966257736873,98,Fog,No
2022-12-13,Indiranagar,CMH Road,13746,38.85315244282782,1.0928624855928468,52.02066813195289,64.26164826193806,0,77.492,11.921678364295223,71.20107486240732,73.3552904325498,203,Fog,No
2022-12-13,Whitefield,ITPL Main Road,29385,37.68910871200571,1.5,90.95300595444489,100.0,5,108.77000000000001,28.006133990670655,79.25569628818178,97.53989954881368,111,Clear,No
2022-12-13,Koramangala,Sony World Junction,45907,30.334532883969256,1.5,100.0,100.0,3,141.814,15.707969312209649,86.61114690674059,59.709544759935,97,Rain,No
2022-12-13,Electronic City,Hosur Road,10566,29.527620204335733,1.2587492737783759,29.078414525178474,52.850993684738185,2,71.132,69.41014646643335,75.96979970429639,87.97414167025326,171,Clear,No
2022-12-13,M.G. Road,Trinity Circle,51853,20.0,1.5,100.0,100.0,2,153.70600000000002,45.537053574114815,62.51580879425588,86.05597259102456,99,Overcast,No
2022-12-13,Hebbal,Ballari Road,43499,34.067120734184165,1.5,100.0,100.0,3,136.998,68.80567632792753,81.73432549986887,95.91743725790968,107,Fog,Yes
2022-12-13,Yeshwanthpur,Tumkur Road,23168,58.16299687188384,1.2689480924906456,85.07998153599686,100.0,1,96.336,42.728015752001234,66.00145483297798,81.67927730507577,95,Clear,No
2022-12-14,Indiranagar,100 Feet Road,25233,28.55020016454652,1.5,84.05450805393784,100.0,0,100.46600000000001,42.653422034054564,89.70520521613466,67.55950320954994,92,Windy,No
2022-12-14,Indiranagar,CMH Road,39653,37.10398802095723,1.5,100.0,100.0,3,129.30599999999998,61.80988163204354,92.74285162893065,74.42782586492692,88,Fog,No
2022-12-14,Whitefield,ITPL Main Road,8280,43.619715997209696,1.183546845399974,31.090771601006576,38.61690368254947,0,66.56,45.63003832177187,85.52400193131368,98.02305605445912,203,Clear,No
2022-12-14,Koramangala,Sony World Junction,41545,24.98118440737825,1.5,100.0,100.0,1,133.09,66.77196793141448,95.459033008884,83.95156026102558,98,Overcast,No
2022-12-14,M.G. Road,Trinity Circle,36912,30.532137915112482,1.5,100.0,100.0,1,123.824,45.29070056634646,89.71332061578272,62.40231517513287,96,Clear,No
2022-12-14,M.G. Road,Anil Kumble Circle,15403,55.953967559766575,1.1315642896837719,54.17470818292733,72.39402027138809,0,80.806,20.120030928986075,69.1922435608565,69.12671873622288,100,Clear,No
2022-12-14,Jayanagar,Jayanagar 4th Block,19559,35.60847431397672,1.0207035412124053,65.37152901407843,96.39821240517857,2,89.118,36.934861684554114,85.24945078771923,81.99243731983988,95,Windy,No
2022-12-14,Hebbal,Ballari Road,20918,42.72393243087698,1.296326016767559,68.54072526888268,100.0,1,91.836,22.32926106383858,93.45196765461694,90.57031065092185,101,Clear,No
2022-12-14,Yeshwanthpur,Yeshwanthpur Circle,6770,37.22558759719132,1.1315733151507068,30.04672917387964,29.68526274428098,0,63.54,77.04757067449309,80.11614991647978,56.6200043788056,191,Clear,No
2022-12-15,Indiranagar,100 Feet Road,36302,40.166866985485676,1.5,100.0,100.0,1,122.604,29.831061414043006,69.85272529652647,50.33224482607045,113,Clear,Yes
2022-12-15,Electronic City,Silk Board Junction,22983,50.16147309613252,1.2173812855543156,85.73674124137506,100.0,3,95.96600000000001,45.221818341143944,83.37870045652144,61.02410625399564,105,Clear,No
2022-12-15,M.G. Road,Trinity Circle,51493,51.35001733914644,1.5,100.0,100.0,0,152.986,24.27493296732048,63.1795252020359,75.40878407993688,104,Clear,Yes
2022-12-15,M.G. Road,Anil Kumble Circle,12025,64.65859892778738,1.0735214985791413,40.5444507478102,62.93448228967527,0,74.05,35.739631792289416,65.69841545422172,79.72879928142547,215,Clear,No
2022-12-15,Jayanagar,Jayanagar 4th Block,36683,42.421061750501906,1.5,100.0,100.0,1,123.366,64.12166951316128,79.36959380136437,67.4173730953581,88,Clear,No
2022-12-15,Jayanagar,South End Circle,17950,32.01706603123349,1.170422597910355,60.20071739363206,92.02620370227359,1,85.9,15.787450077385095,72.81418620018617,77.31505752068296,85,Clear,No
2022-12-15,Hebbal,Hebbal Flyover,28155,43.1156132469017,1.5,91.4783385573551,100.0,2,106.31,52.96527921525766,93.81794131167743,74.69659423386277,81,Overcast,No
2022-12-15,Yeshwanthpur,Yeshwanthpur Circle,26679,54.48234995333758,1.5,89.38890654292068,100.0,0,103.358,60.18599532284747,93.94292724865596,86.0985402435174,116,Fog,No
2022-12-15,Yeshwanthpur,Tumkur Road,19107,49.62590522676954,1.363833308787123,53.86570469570942,94.88104996278474,0,88.214,46.63504920683529,76.48624615005457,81.15309685577691,108,Fog,No
2022-12-16,Indiranagar,100 Feet Road,53247,46.1823525457482,1.5,100.0,100.0,2,156.494,48.12851496899775,79.62029069312369,72.18299296050084,99,Windy,No
2022-12-16,Indiranagar,CMH Road,35876,31.66376860445852,1.5,100.0,100.0,2,121.752,33.6148291747797,83.14649023310406,63.74859784148681,116,Windy,No
2022-12-16,Whitefield,Marathahalli Bridge,22933,53.967958803511785,1.3349871497039456,74.95238506289628,100.0,1,95.866,29.51119212240736,68.60894102032302,71.057286014881,95,Fog,No
2022-12-16,M.G. Road,Trinity Circle,13839,65.80295643152161,1.2519486062256375,47.6490982487179,65.5721594148022,1,77.678,46.140638320507485,74.6261509494437,51.09999351114649,219,Clear,No
2022-12-16,M.G. Road,Anil Kumble Circle,36742,32.76018040492089,1.5,100.0,100.0,0,123.484,44.170063017930225,63.75320510167993,94.62313296781824,104,Overcast,No
2022-12-16,Jayanagar,Jayanagar 4th Block,16483,46.77032822760353,1.0234980545031314,57.493594264842315,87.23409469403194,0,82.96600000000001,38.92983289165815,97.88790810983755,62.04952905447868,92,Rain,Yes
2022-12-16,Hebbal,Ballari Road,21038,33.22261480412608,1.2656779476776543,61.49738329502611,100.0,1,92.076,48.875905329441025,84.55753734342662,71.50778285909183,115,Clear,No
2022-12-17,Indiranagar,100 Feet Road,26244,33.7946935569566,1.5,85.77135983458203,100.0,1,102.488,20.8484213821177,97.98715459764077,58.88786521792271,98,Overcast,No
2022-12-17,Whitefield,Marathahalli Bridge,18949,30.422441849187543,1.1318070692288071,67.40081374130115,91.39629546881666,0,87.898,37.857632439555786,80.32963914794081,78.48165305354422,109,Clear,Yes
2022-12-17,Whitefield,ITPL Main Road,27469,30.396672861301774,1.5,85.20182082379397,100.0,2,104.938,48.208834317147826,71.94796514914916,87.84407590105013,99,Clear,No
2022-12-17,M.G. Road,Trinity Circle,36849,32.58209214588638,1.5,100.0,100.0,0,123.698,55.253376888296515,95.59092991325224,93.0482760501414,102,Rain,No
2022-12-17,M.G. Road,Anil Kumble Circle,51104,27.713015367133092,1.5,100.0,100.0,0,152.208,39.80353437767721,94.47114746694912,62.56911695511124,85,Clear,No
2022-12-17,Jayanagar,South End Circle,28648,36.69355704192262,1.5,100.0,100.0,3,107.29599999999999,75.54622912475637,74.64879348820794,66.10429544227497,95,Clear,No
2022-12-17,Hebbal,Hebbal Flyover,30242,36.68154521531483,1.5,100.0,100.0,1,110.48400000000001,15.353698708121948,92.16257212567595,86.93504405673599,93,Clear,No
2022-12-18,Indiranagar,CMH Road,28091,45.02281802322575,1.5,89.86542804138868,100.0,2,106.182,58.83268780554044,78.03045492376538,56.495783734422155,94,Clear,Yes
2022-12-18,Whitefield,ITPL Main Road,31712,44.022099011866935,1.5,96.7851909866977,100.0,1,113.424,49.67347228954795,74.25529579351388,86.5189288423241,103,Clear,No
2022-12-18,Koramangala,Sony World Junction,62267,44.896039874934644,1.5,100.0,100.0,1,174.534,44.56331124949537,75.37737924146293,94.3865258544517,111,Windy,No
2022-12-18,Koramangala,Sarjapur Road,65437,32.54291423697111,1.5,100.0,100.0,4,180.874,44.59434122691893,88.91215008695264,69.32132803282059,126,Clear,No
2022-12-18,Electronic City,Silk Board Junction,18376,55.17817286474413,1.1340440771313332,64.68379301685802,92.99845060924054,0,86.75200000000001,37.38100895216268,62.88801230484597,81.03657475562959,98,Clear,No
2022-12-18,M.G. Road,Trinity Circle,38788,20.0,1.5,100.0,100.0,1,127.576,12.640812161578971,94.53391757217938,82.9167109818519,109,Clear,No
2022-12-18,M.G. Road,Anil Kumble Circle,35412,36.79379835371785,1.5,100.0,100.0,1,120.824,38.93780328369107,90.19234539673303,56.74962097792344,102,Clear,Yes
2022-12-18,Jayanagar,South End Circle,18885,51.694975570550014,1.136741055523546,70.89275643095286,96.07682215734629,1,87.77000000000001,61.15049579567734,75.02104502156956,65.14145021222778,94,Fog,No
2022-12-18,Hebbal,Ballari Road,34237,20.901375222226477,1.5,100.0,100.0,0,118.474,55.22495445437551,64.34213983511242,80.85511057667793,97,Clear,No
2022-12-18,Yeshwanthpur,Tumkur Road,24948,41.4101980620348,1.3497165395395245,93.11635115214696,100.0,1,99.896,32.03548982452972,85.84929018564712,72.36442175059273,102,Overcast,No
2022-12-19,Indiranagar,100 Feet Road,14202,35.42747065652402,1.2858868517359854,55.37034577560293,68.84058233527281,1,78.404,15.43520055963062,75.21331535725844,73.82975593692503,194,Clear,No
2022-12-19,Whitefield,ITPL Main Road,10167,57.27002573628148,1.3553691198066826,25.24035034060614,52.75604772811098,0,70.334,22.234217357306257,64.8693379071094,84.69754152668636,221,Rain,No
2022-12-19,Koramangala,Sarjapur Road,52019,33.95656803723973,1.5,100.0,100.0,2,154.038,71.75618939229474,72.04338345925622,75.82397373278822,90,Clear,No
2022-12-19,M.G. Road,Trinity Circle,34979,29.025643578782248,1.5,100.0,100.0,1,119.958,66.21543297530243,90.34135021909721,79.97687055201506,100,Fog,No
2022-12-19,M.G. Road,Anil Kumble Circle,23955,41.262911028981094,1.1429328484229362,84.37466933513568,100.0,6,97.91,75.72469573047854,69.0848980626773,68.62915776572387,111,Rain,No
2022-12-19,Hebbal,Ballari Road,10081,49.4791914188519,1.0692420557642803,36.14550683286718,45.82716455206495,0,70.162,54.28412942746549,76.09909252357141,66.25458635838447,206,Rain,No
2022-12-20,Indiranagar,100 Feet Road,24681,37.777351049350386,1.0484339099996638,81.51029244229802,100.0,3,99.362,22.0145686221917,95.17789727718039,75.02715024144422,90,Clear,No
2022-12-20,Indiranagar,CMH Road,31368,33.755039462919015,1.5,100.0,100.0,2,112.73599999999999,11.617286133637176,97.78699181620468,54.39646309488928,105,Fog,No
2022-12-20,Whitefield,ITPL Main Road,31485,43.41033639937584,1.5,100.0,100.0,1,112.97,28.338566603514746,93.76415233838671,77.1528113935058,112,Clear,No
2022-12-20,Koramangala,Sony World Junction,61908,41.137238793466494,1.5,100.0,100.0,1,173.816,50.452498714821736,72.65413699788456,89.07833795134465,96,Fog,No
2022-12-20,Koramangala,Sarjapur Road,66660,26.067301640804118,1.5,100.0,100.0,2,183.32,56.51585274430053,94.98302470979382,89.9507703992065,108,Clear,No
2022-12-20,M.G. Road,Trinity Circle,26247,27.808175532997616,1.5,81.0152391616562,100.0,3,102.494,46.779981219969336,99.46706998653308,89.84099466216394,103,Clear,No
2022-12-20,Jayanagar,Jayanagar 4th Block,30566,35.60661269234058,1.5,91.88760406249878,100.0,0,111.132,21.40532878589704,88.31745121314997,56.98357121911593,104,Clear,Yes
2022-12-20,Hebbal,Ballari Road,18372,52.948687567780176,1.1593870521935752,68.85408503493314,87.14438941241744,0,86.744,44.103489588045086,85.01978951307368,51.41208274807694,97,Clear,No
2022-12-20,Yeshwanthpur,Tumkur Road,19127,41.79670466186723,1.1158893920161117,63.17184944486718,93.5970839784644,1,88.25399999999999,14.849009481196486,88.68017442697325,50.06282035471566,99,Fog,Yes
2022-12-21,Indiranagar,100 Feet Road,37345,20.159479741444542,1.5,100.0,100.0,3,124.69,34.91058993623818,64.10635254638872,74.82501941471304,96,Clear,Yes
2022-12-21,Indiranagar,CMH Road,38793,40.50992241367934,1.5,100.0,100.0,0,127.586,13.47386101788251,61.51329804948242,73.89532706008984,99,Clear,No
2022-12-21,Whitefield,Marathahalli Bridge,20880,57.732738265199984,1.315292255116276,67.95720352013856,100.0,0,91.75999999999999,26.302681084617696,89.10220941683554,98.85211182598405,106,Clear,No
2022-12-21,Koramangala,Sony World Junction,49474,38.033597102859865,1.5,100.0,100.0,3,148.94799999999998,12.061713683232792,84.98391203864757,99.47691670917908,102,Overcast,No
2022-12-21,Koramangala,Sarjapur Road,51844,27.566743200338433,1.5,100.0,100.0,2,153.688,51.49881867727618,87.81998269706396,78.41252224257354,93,Clear,Yes
2022-12-21,M.G. Road,Trinity Circle,27541,36.02440596314684,1.5,86.08886904461569,100.0,2,105.082,37.56391726115187,86.96217985972261,74.22801641499878,92,Clear,No
2022-12-21,Jayanagar,Jayanagar 4th Block,16483,53.61225723466313,1.2802462549668023,63.24629727573548,83.317382885175,1,82.96600000000001,73.73015259909343,69.06578208007105,61.29000563214324,114,Fog,No
2022-12-21,Hebbal,Hebbal Flyover,32162,37.52640628386001,1.5,100.0,100.0,3,114.324,23.826011968672226,76.01294491378503,52.61617038871644,100,Clear,No
2022-12-21,Hebbal,Ballari Road,10769,44.465325642612065,1.0383445414337893,30.356015797334003,56.000592665096356,0,71.538,63.566864341005896,76.7729694997509,89.80335624114703,202,Clear,No
2022-12-22,Indiranagar,100 Feet Road,23174,46.82142090626384,1.0146893830526478,72.99602419629525,100.0,3,96.348,52.93724006589468,99.43314455699931,76.11959852724183,109,Clear,No
2022-12-22,Whitefield,Marathahalli Bridge,25473,48.589045344620644,1.5,75.41283407555886,100.0,1,100.946,10.888912974321475,94.92423230462396,97.04195743251039,82,Clear,No
2022-12-22,Koramangala,Sony World Junction,58437,24.305035952801283,1.5,100.0,100.0,3,166.874,20.332448221352536,63.74694099594351,71.17972894805366,112,Clear,No
2022-12-22,Koramangala,Sarjapur Road,60477,50.646327578566115,1.5,100.0,100.0,3,170.954,42.45018523734035,93.58355184993653,99.18290261813536,97,Clear,No
2022-12-22,M.G. Road,Trinity Circle,38148,43.76995651271576,1.5,100.0,100.0,2,126.296,33.5346999591392,93.06191227576798,70.0160554607165,96,Rain,No
2022-12-22,Jayanagar,Jayanagar 4th Block,9512,31.58884620202675,1.333984800828853,25.1092280655428,48.40722859006418,0,69.024,49.42250538313891,60.72729112449137,77.8903544209511,201,Rain,No
2022-12-23,Indiranagar,CMH Road,47327,37.991009577021075,1.5,100.0,100.0,0,144.654,77.3557474362713,68.94872168560875,79.20604316312333,131,Clear,No
2022-12-23,Koramangala,Sarjapur Road,32001,44.95949084760517,1.5,100.0,100.0,3,114.002,32.75114741120571,75.68142108720957,99.11927426523164,121,Clear,No
2022-12-23,M.G. Road,Trinity Circle,39105,21.12551095994852,1.5,100.0,100.0,3,128.20999999999998,67.10198721084065,61.54572447277918,75.72273487796775,117,Overcast,Yes
2022-12-23,Hebbal,Hebbal Flyover,32065,40.77546626413355,1.5,100.0,100.0,3,114.13,56.00118201457397,61.297332813599,53.78447879029634,102,Fog,No
2022-12-23,Yeshwanthpur,Tumkur Road,15608,37.94693413043576,1.2085378632939128,47.080182468662386,74.40427141821719,2,81.21600000000001,77.58296072616533,93.98363798603364,58.906068786698775,100,Overcast,No
2022-12-24,Indiranagar,100 Feet Road,42996,42.396610909540286,1.5,100.0,100.0,3,135.99200000000002,31.765371107970005,76.14067950138883,83.8957650151643,94,Clear,No
2022-12-24,Indiranagar,CMH Road,28314,39.27477629507775,1.5,100.0,100.0,4,106.628,73.69876228703538,86.58477793003837,91.51176430512649,97,Clear,No
2022-12-24,Whitefield,Marathahalli Bridge,19544,25.833089919326536,1.1603273396536848,56.49518323532013,93.94330496175452,0,89.088,13.773550139942255,63.42442412833583,84.83085958926674,86,Rain,No
2022-12-24,Koramangala,Sony World Junction,53106,44.08470282365733,1.5,100.0,100.0,2,156.212,44.97444402255793,76.64017046379587,83.6884710588659,77,Clear,No
2022-12-24,Electronic City,Hosur Road,18388,59.94840126394109,1.1426803080630124,58.826440862903866,90.61003945871916,0,86.77600000000001,61.14173023173788,84.43535036399666,63.43387610664658,104,Clear,No
2022-12-24,M.G. Road,Trinity Circle,37117,33.03199322664711,1.5,100.0,100.0,3,124.234,67.22393516809953,93.29221686860981,53.4148868489449,94,Clear,No
2022-12-24,M.G. Road,Anil Kumble Circle,41244,29.651794339188665,1.5,100.0,100.0,0,132.488,51.15874582579038,97.67888257480777,58.65779569481538,96,Clear,No
2022-12-24,Jayanagar,South End Circle,34753,28.07004267302332,1.5,100.0,100.0,3,119.506,30.225850996542047,64.01439012113823,88.80301245215598,102,Clear,No
2022-12-24,Yeshwanthpur,Yeshwanthpur Circle,22468,38.451078601287946,1.2630675335638335,79.3533524159761,100.0,4,94.936,30.083046718484695,77.65116362741882,76.16285704893167,92,Rain,No
2022-12-24,Yeshwanthpur,Tumkur Road,25102,62.64903143154464,1.5,93.01827698464687,100.0,3,100.20400000000001,72.941405969035,70.46612348512818,62.073002229466965,96,Clear,No
2022-12-25,Indiranagar,100 Feet Road,34120,47.491012245572286,1.5,100.0,100.0,2,118.24,27.750645566787604,63.34937839073508,73.5518808965683,97,Overcast,No
2022-12-25,Indiranagar,CMH Road,52718,39.28382461140386,1.5,100.0,100.0,1,155.436,77.54892285324475,91.21909322285414,52.98689521898658,109,Clear,No
2022-12-25,Whitefield,Marathahalli Bridge,14352,53.96862218191569,1.3202896387744831,39.66033972419591,72.71169911331793,1,78.70400000000001,54.44214111481072,80.46467006984898,66.59705673147519,179,Clear,No
2022-12-25,Koramangala,Sarjapur Road,44136,35.1720059235104,1.5,100.0,100.0,3,138.272,56.586404723153315,98.25417645595599,94.34511477459333,113,Overcast,No
2022-12-25,M.G. Road,Trinity Circle,13359,61.14868925073185,1.3043832478932282,53.52325638396525,66.32030655566491,0,76.718,53.85916096246896,63.98935249522569,81.06514955672566,201,Clear,No
2022-12-25,M.G. Road,Anil Kumble Circle,47161,20.44747156327655,1.5,100.0,100.0,3,144.322,61.970235533260855,77.23405484135988,80.26528451387483,92,Clear,No
2022-12-25,Jayanagar,Jayanagar 4th Block,20220,46.94929656252766,1.230809942691856,61.72227380904944,100.0,0,90.44,26.26428788476534,82.47374247825157,83.76496308367578,105,Overcast,No
2022-12-25,Hebbal,Hebbal Flyover,34125,40.47178143936207,1.5,100.0,100.0,2,118.25,73.01549185391869,70.49131247501796,98.92105371471338,90,Clear,No
2022-12-25,Hebbal,Ballari Road,21149,45.502912353344676,1.3847807984908693,67.05756243823457,100.0,1,92.298,17.91071779579461,81.57902606679022,88.16258038076782,90,Clear,No
2022-12-25,Yeshwanthpur,Tumkur Road,25262,24.61920561201896,1.5,84.07402958807278,100.0,2,100.524,17.753127037766163,97.3362737204549,57.66929757691145,107,Clear,No
2022-12-26,Indiranagar,CMH Road,12003,56.95152510130332,1.2698141028108172,38.839606744851125,59.13928256434542,0,74.006,49.404970901538036,66.3923163082304,85.86153848642574,202,Overcast,No
2022-12-26,Whitefield,ITPL Main Road,18616,54.414946461079865,1.0645142140198616,72.01232006759076,89.15503099016055,3,87.232,14.053708601306312,99.83701676379818,99.06385205742617,101,Clear,Yes
2022-12-26,Koramangala,Sony World Junction,47285,20.0,1.5,100.0,100.0,5,144.57,79.79407591035888,95.54937424459274,54.45481409875398,102,Rain,No
2022-12-26,Koramangala,Sarjapur Road,39729,20.745685502602495,1.5,100.0,100.0,4,129.458,57.71007880622693,99.90104109131994,90.42152766531363,104,Clear,No
2022-12-26,Electronic City,Hosur Road,19388,28.19962629968574,1.0864166439518257,64.2599136947656,98.74454490152273,0,88.77600000000001,59.12863162027839,84.82328856074865,68.61941369139959,94,Clear,No
2022-12-26,M.G. Road,Trinity Circle,40882,33.87578636449791,1.5,100.0,100.0,2,131.764,45.10236314941567,83.13146511142769,60.50777106419297,118,Rain,No
2022-12-26,M.G. Road,Anil Kumble Circle,14098,38.6762775603394,1.2869466070015356,53.43647504230813,69.46498545038332,1,78.196,66.37682409533885,74.03225688180576,60.9221885696432,193,Clear,No
2022-12-26,Jayanagar,Jayanagar 4th Block,26780,30.04777756290163,1.5,98.42677709473983,100.0,1,103.56,65.38945393332611,72.54636383554264,69.1747968474283,109,Clear,Yes
2022-12-26,Jayanagar,South End Circle,20626,43.50977307457703,1.1418040643564515,66.36308849107427,100.0,0,91.25200000000001,38.24530802631999,95.97613135319591,51.21880653167527,104,Clear,No
2022-12-26,Hebbal,Ballari Road,20389,60.732554875338124,1.3142534294455004,63.767266557069235,100.0,0,90.77799999999999,18.49337652965101,81.35242914423128,97.26477791042058,97,Clear,No
2022-12-26,Yeshwanthpur,Yeshwanthpur Circle,26068,34.78615033679174,1.5,79.68996997339927,100.0,3,102.136,42.557084781298165,73.33403682766254,91.23516112377285,114,Clear,No
2022-12-27,Indiranagar,100 Feet Road,23938,56.84253464560505,1.1152114777244908,89.0368518151654,100.0,2,97.876,17.41917202173685,70.28553221522733,58.349854644602594,108,Fog,No
2022-12-27,Indiranagar,CMH Road,45895,24.03977208797201,1.5,100.0,100.0,2,141.79000000000002,56.59089718393155,94.34993967313804,98.66003644959119,91,Fog,No
2022-12-27,Koramangala,Sony World Junction,43620,42.06965129409205,1.5,100.0,100.0,1,137.24,51.95817100951989,98.90022239165076,88.06281644654561,92,Clear,No
2022-12-27,Electronic City,Silk Board Junction,13009,32.48544011239136,1.116029153395255,34.08425929594965,65.35834578972897,1,76.018,36.34082295606341,67.14065185482676,69.36911297173673,197,Rain,No
2022-12-27,M.G. Road,Trinity Circle,27411,51.73050641565003,1.5,95.26320499842683,100.0,3,104.822,38.95679714822353,80.42282487039984,67.89522385801328,77,Windy,Yes
2022-12-27,Jayanagar,Jayanagar 4th Block,22255,33.1686782369775,1.3481654414928892,83.6528283742051,100.0,2,94.50999999999999,12.881262415992168,90.93619714566968,69.72671273036747,83,Overcast,No
2022-12-27,Jayanagar,South End Circle,8486,40.71520459373604,1.1990002195720624,34.62374409942031,40.099228209991196,0,66.97200000000001,38.694514364588095,99.26620332781238,50.55290394119536,200,Overcast,No
2022-12-27,Hebbal,Hebbal Flyover,30597,27.99888369848306,1.5,93.53063098302738,100.0,3,111.194,29.93096024324287,60.699915818703595,64.71554707858363,105,Overcast,No
2022-12-27,Hebbal,Ballari Road,41150,52.348859131328254,1.5,100.0,100.0,2,132.3,73.07020662067637,75.91652603603387,89.87221300981885,106,Clear,No
2022-12-28,Indiranagar,100 Feet Road,35740,35.43570607285189,1.5,100.0,100.0,3,121.48,30.071994066932188,64.44487189728302,99.53476572682146,89,Overcast,No
2022-12-28,Whitefield,Marathahalli Bridge,10180,32.81295380988478,1.015211673178123,27.101129253669278,52.93335462725435,1,70.36,75.21663296306821,70.19055220136286,94.36153232385968,225,Clear,No
2022-12-28,Koramangala,Sony World Junction,40311,39.1781757927797,1.5,100.0,100.0,0,130.622,39.55766967507701,74.35887711394683,94.14046296884727,90,Rain,No
2022-12-28,Electronic City,Hosur Road,25505,20.0,1.5,84.14382442940001,100.0,0,101.00999999999999,36.71962823911135,98.73553281731122,68.46951076243303,97,Overcast,No
2022-12-28,M.G. Road,Trinity Circle,50654,33.23404407741648,1.5,100.0,100.0,2,151.308,28.388541867435457,69.4909812941808,74.17196096891402,111,Clear,No
2022-12-28,M.G. Road,Anil Kumble Circle,44548,40.8911754358612,1.5,100.0,100.0,1,139.096,38.69433818515378,87.04725460866,64.88273668880248,100,Clear,No
2022-12-28,Jayanagar,South End Circle,27270,55.773211873650574,1.5,100.0,100.0,2,104.53999999999999,74.41388922769723,95.8371418028215,87.10284612507104,87,Clear,No
